text,label,source
"Learning disentangled representation of data without supervision is an important step towards improving the interpretability of generative models. Despite recent advances in disentangled representation learning, existing approaches often suffer from the trade-off between representation learning and generation performance i.e. improving generation quality sacrifices disentanglement performance). We propose an Information-Distillation Generative Adversarial Network (ID-GAN), a simple yet generic framework that easily incorporates the existing state-of-the-art models for both disentanglement learning and high-fidelity synthesis. Our method learns disentangled representation using VAE-based models, and distills the learned representation with an additional nuisance variable to the separate GAN-based generator for high-fidelity synthesis. To ensure that both generative models are aligned to render the same generative factors, we further constrain the GAN generator to maximize the mutual information between the learned latent code and the output. Despite the simplicity, we show that the proposed method is highly effective, achieving comparable image generation quality to the state-of-the-art methods using the disentangled representation. We also show that the proposed decomposition leads to an efficient and stable model design, and we demonstrate photo-realistic high-resolution image synthesis results (1024x1024 pixels) for the first time using the disentangled representations.",0,Human
"The proven efficacy of learning-based control schemes strongly motivates their application to robotic systems operating in the physical world. However, guaranteeing correct operation during the learning process is currently an unresolved issue, which is of vital importance in safety-critical systems. We propose a general safety framework based on Hamilton-Jacobi reachability methods that can work in conjunction with an arbitrary learning algorithm. The method exploits approximate knowledge of the system dynamics to guarantee constraint satisfaction while minimally interfering with the learning process. We further introduce a Bayesian mechanism that refines the safety analysis as the system acquires new evidence, reducing initial conservativeness when appropriate while strengthening guarantees through real-time validation. The result is a least-restrictive, safety-preserving control law that intervenes only when (a) the computed safety guarantees require it, or (b) confidence in the computed guarantees decays in light of new observations. We prove theoretical safety guarantees combining probabilistic and worst-case analysis and demonstrate the proposed framework experimentally on a quadrotor vehicle. Even though safety analysis is based on a simple point-mass model, the quadrotor successfully arrives at a suitable controller by policy-gradient reinforcement learning without ever crashing, and safely retracts away from a strong external disturbance introduced during flight.",0,Human
"This paper reviews Ultra Reliable Low Latency Communications (URLLC) for Massive Machine Type Communication (MMTC) with the goal of supporting critical MMTC applications. First, it introduces MMTC and its demands which include low latency and high reliability along with scalability at very high levels. Then the paper concentrates on URLLC as a way to fulfill strict requirements for important applications such as autonomous driving and industrial automation. Key ideas and design principles are discussed here including ways to enhance reliability and reduce latency, coding and modulation schemes, and network architecture. Challenges and limits to deploying URLLC in MMTC networks are also addressed and some thoughts about future research directions are presented. In conclusion the paper summarizes results and suggests further research avenues.",1,AI
"This paper introduces Visual Genome as a new platform which combines language and vision through dense annotation from crowd workers. It details how the authors annotate large sets of images and create a database that contains detailed scene descriptions, object and relationship annotations along with question/answer pairs. Quality is assessed by comparing against other datasets and showing capability for different computer vision and NLP tasks. Challenges and future development are discussed; improvements to data quality and expansion of annotations are among them. In conclusion, this paper asserts that Visual Genome offers significant value for research in both fields and could drive progress forward quite a bit.",1,AI
The abandoned part of the web consists of domain names that have expired and stopped being used. This study looks at how people take control of those unused domain names and related internet resources. It explores reasons and methods that hijackers use to acquire control of those abandoned assets and also considers what impact this has on former owners and the internet. Results show that hijacking expired domains is becoming more common and has major effects on internet stability and security. Concluding remarks offer suggestions to policymakers and registrars to deal with this issue and safeguard rights of domain owners.,1,AI
"This paper introduces an improved system for estimating curvature using level set method by combining traditional methods with machine learning. Level set method is commonly used in computer vision, medical imaging and graphics for modeling shapes and segmenting images. Curvature estimation is important here because it is necessary for proper propagation of level set functions. But traditional methods often have shortcomings such as being sensitive to noise and irregular sampling. To address this we propose a hybrid system that blends traditional curvature estimation with machine learning. Learning models are trained on a large set of both synthetic and real images and they learn to predict curvature at every point on evolving interface based on local features. Hybrid system mixes predictions from learning models with results from traditional methods and thus produces more accurate and robust results. Results on different data sets show that this hybrid system performs better compared to traditional ones regarding accuracy and robustness. It is also fast enough to be integrated into existing level set algorithms. In summary this work suggests promising avenues to improve level set method accuracy and robustness using learning models. This system could also be extended to other shape modeling and segmentation tasks relying on curvature estimation.",1,AI
"Writing accurate numerical software is hard because of many sources of unavoidable uncertainties, including finite numerical precision of implementations. We present a programming model where the user writes a program in a real-valued implementation and specification language that explicitly includes different types of uncertainties. We then present a compilation algorithm that generates a conventional implementation that is guaranteed to meet the desired precision with respect to real numbers. Our verification step generates verification conditions that treat different uncertainties in a unified way and encode reasoning about floating-point roundoff errors into reasoning about real numbers. Such verification conditions can be used as a standardized format for verifying the precision and the correctness of numerical programs. Due to their often non-linear nature, precise reasoning about such verification conditions remains difficult. We show that current state-of-the art SMT solvers do not scale well to solving such verification conditions. We propose a new procedure that combines exact SMT solving over reals with approximate and sound affine and interval arithmetic. We show that this approach overcomes scalability limitations of SMT solvers while providing improved precision over affine and interval arithmetic. Using our initial implementation we show the usefullness and effectiveness of our approach on several examples, including those containing non-linear computation.",0,Human
This paper introduces a new framework for counting and localization in crowds. This new framework uses only points and does not rely on regions; previous approaches have relied heavily on region based techniques and have thus made some incorrect assumptions about crowd dynamics and therefore are prone to mistakes. The new framework attempts to resolve this by considering each person as an isolated point and using that data to count and localize them better. Results have been tested using actual data and show promising improvements in accuracy. This research also points out current weaknesses of region based techniques and suggests that an approach using points is a potential way to solve these problems.,1,AI
"This research studies maximum minimum distance of linear codes that allow local repair, aiming to set tight upper limits on this distance. Recent years have seen increased interest in codes that are resilient to faults and storage system design. Maximum minimum distance of a code is an important measure related to correction of errors. This paper carefully examines this distance and relates it to other code parameters. Designing codes also affects their value. Authors use different math tools to derive new bounds on this maximum minimum distance and test tightness of these bounds via numerical experiments. Results from this work give valuable insight into designing codes with better performance for correcting errors.",1,AI
This paper introduces a new method for estimating crowd numbers using fusion of different resolution levels and use of priors across multiple scales. Proposed method combines strengths from fusion of various resolutions and use of priors at different scales to accurately estimate crowd size in a scene. Method uses capture of scenes at different resolutions and fuses information together to generate high resolution images. Further refinement of crowd estimation is achieved by use of priors at multiple scales. Results show this method performs better than current leading methods on different public datasets. This approach promises significant improvement for real world tasks like crowd management and safety monitoring.,1,AI
"We introduce Bee$^+$, a 95-mg four-winged microrobot with improved controllability and open-loop-response characteristics with respect to those exhibited by state-of-the-art two-winged microrobots with the same size and similar weight (i.e., the 75-mg Harvard RoboBee). The key innovation that made possible the development of Bee$^+$ is the introduction of an extremely light (28-mg) pair of twinned unimorph actuators, which enabled the design of a new microrobotic mechanism that flaps four wings independently. A first main advantage of the proposed design, compared to those of two-winged flyers, is that by increasing the number of actuators from two to four, the number of direct control inputs increases from three to four when simple sinusoidal excitations are employed. A second advantage of Bee$^+$ is that its four-wing configuration and flapping mode naturally damp the rotational disturbances that commonly affect the yaw degree of freedom of two-winged microrobots. In addition, the proposed design greatly reduces the complexity of the associated fabrication process compared to those of other microrobots, as the unimorph actuators are fairly easy to build. Lastly, we hypothesize that given the relatively low wing-loading affecting their flapping mechanisms, the life expectancy of Bee$^+$s must be considerably higher than those of the two-winged counterparts. The functionality and basic capabilities of the robot are demonstrated through a set of simple control experiments.",0,Human
"In this paper we investigate the problem of allocating spectrum among radio nodes under SINR requirements. This problem is of special interest in dynamic spectrum access networks where topology and spectral resources differ with time and location. The problem is to determine the number of radio nodes that can transmit simultaneously while still achieving their SINR requirements and then decide which channels these nodes should transmit on. Previous work have shown how this can be done for a large spectrum pool where nodes allocate multiple channels from that pool which renders a linear programming approach feasible when the pool is large enough. In this paper we extend their work by considering arbitrary individual pool sizes and allow nodes to only transmit on one channel. Due to the accumulative nature of interference this problem is a non-convex integer problem which is NP-hard. However, we introduce a constraint transformation that transforms the problem to a binary quadratic constraint problem. Although this problem is still NP-hard, well known heuristic algorithms for solving this problem are known in the literature. We implement a heuristic algorithm based on Lagrange relaxation which bounds the solution value of the heuristic to the optimal value of the constraint transformed problem. Simulation results show that this approach provides solutions within an average gap of 10% of solutions obtained by a genetic algorithm for the original non-convex integer problem.",0,Human
"This paper introduces an efficient sampling method based on polynomial chaos for quantifying uncertainties and analyzing sensitivities. Proposed method uses weighted approximations of Fekete points, known for their ability to distribute points evenly for interpolating polynomials. Using such points allows authors to show that proposed method achieves high accuracy with fewer samples than traditional Monte Carlo methods. Performance of this method is assessed by various numerical tests; results indicate that this approach is promising for efficient sampling in quantification of uncertainties and sensitivities using polynomial chaos.",1,AI
"OdoViz is a reactive web-based tool for 3D visualization and processing of autonomous vehicle datasets designed to support common tasks in visual place recognition research. The system includes functionality for loading, inspecting, visualizing, and processing GPS/INS poses, point clouds and camera images. It supports a number of commonly used driving datasets and can be adapted to load custom datasets with minimal effort. OdoViz's design consists of a slim server to serve the datasets coupled with a rich client frontend. This design supports multiple deployment configurations including single user stand-alone installations, research group installations serving datasets internally across a lab, or publicly accessible web-frontends for providing online interfaces for exploring and interacting with datasets. The tool allows viewing complete vehicle trajectories traversed at multiple different time periods simultaneously, facilitating tasks such as sub-sampling, comparing and finding pose correspondences both across and within sequences. This significantly reduces the effort required in creating subsets of data from existing datasets for machine learning tasks. Further to the above, the system also supports adding custom extensions and plugins to extend the capabilities of the software for other potential data management, visualization and processing tasks. The platform has been open-sourced to promote its use and encourage further contributions from the research community.",0,Human
"Humans and animals are believed to use a very minimal set of trajectories to perform a wide variety of tasks including walking. Our main objective in this paper is two fold 1) Obtain an effective tool to realize these basic motion patterns for quadrupedal walking, called the kinematic motion primitives (kMPs), via trajectories learned from deep reinforcement learning (D-RL) and 2) Realize a set of behaviors, namely trot, walk, gallop and bound from these kinematic motion primitives in our custom four legged robot, called the `Stoch'. D-RL is a data driven approach, which has been shown to be very effective for realizing all kinds of robust locomotion behaviors, both in simulation and in experiment. On the other hand, kMPs are known to capture the underlying structure of walking and yield a set of derived behaviors. We first generate walking gaits from D-RL, which uses policy gradient based approaches. We then analyze the resulting walking by using principal component analysis. We observe that the kMPs extracted from PCA followed a similar pattern irrespective of the type of gaits generated. Leveraging on this underlying structure, we then realize walking in Stoch by a straightforward reconstruction of joint trajectories from kMPs. This type of methodology improves the transferability of these gaits to real hardware, lowers the computational overhead on-board, and also avoids multiple training iterations by generating a set of derived behaviors from a single learned gait.",0,Human
"Depth coding in 3D-HEVC for the multiview video plus depth (MVD) architecture (i) deforms object shapes due to block-level edge-approximation; (ii) misses an opportunity for high compressibility at near-lossless quality by failing to exploit strong homogeneity (clustering tendency) in depth syntax, motion vector components, and residuals at frame-level; and (iii) restricts interactivity and limits responsiveness of independent use of depth information for ""non-viewing"" applications due to texture-depth coding dependency. This paper presents a standalone depth sequence coder, which operates in the lossless to near-lossless quality range while compressing depth data superior to lossy 3D-HEVC. It preserves edges implicitly by limiting quantisation to the spatial-domain and exploits clustering tendency efficiently at frame-level with a novel binary tree based decomposition (BTBD) technique. For mono-view coding of standard MVD test sequences, on average, (i) lossless BTBD achieved $\times 42.2$ compression-ratio and $-60.0\%$ coding gain against the pseudo-lossless 3D-HEVC, using the lowest quantisation parameter $QP = 1$, and (ii) near-lossless BTBD achieved $-79.4\%$ and $6.98$ dB Bj{\o}ntegaard delta bitrate (BD-BR) and distortion (BD-PSNR), respectively, against 3D-HEVC. In view-synthesis applications, decoded depth maps from BTBD rendered superior quality synthetic-views, compared to 3D-HEVC, with $-18.9\%$ depth BD-BR and $0.43$ dB synthetic-texture BD-PSNR on average.",0,Human
"This research looks into what makes summaries good in an educational context and focuses on automatic summarization technology. It aims to assess how important certain elements such as conciseness, relevance and coherence are to summarization and how those elements influence effectiveness in education. The paper also looks at current status of technology related to automatic summarization including its drawbacks and possibilities for enhancement. Results from this study offer insights into how summarization is used effectively in education and future developments of automatic summarization technology.",1,AI
"Entity resolution is a widely studied problem with several proposals to match records across relations. Matching textual content is a widespread task in many applications, such as question answering and search. While recent methods achieve promising results for these two tasks, there is no clear solution for the more general problem of matching textual content and structured data. We introduce a framework that supports this new task in an unsupervised setting for any pair of corpora, being relational tables or text documents. Our method builds a fine-grained graph over the content of the corpora and derives word embeddings to represent the objects to match in a low dimensional space. The learned representation enables effective and efficient matching at different granularity, from relational tuples to text sentences and paragraphs. Our flexible framework can exploit pre-trained resources, but it does not depends on their existence and achieves better quality performance in matching content when the vocabulary is domain specific. We also introduce optimizations in the graph creation process with an ""expand and compress"" approach that first identifies new valid relationships across elements, to improve matching, and then prunes nodes and edges, to reduce the graph size. Experiments on real use cases and public datasets show that our framework produces embeddings that outperform word embeddings and fine-tuned language models both in results' quality and in execution times.",0,Human
"This paper studies how to construct critical graphs geometrically (CGG) in dense sensor networks (WSNs) via a distributed approach. CGGs are important structures in WSNs that reflect spatial relationships among nodes and are widely utilized for many tasks. However, building CGGs in densely populated networks is hard because of large numbers of nodes and small transmission range. Thus, we introduce a new distributed algorithm based on properties of Delaunay triangulation and Gabriel graph. This algorithm iterates in stages and comprises three major phases: selecting nodes, constructing locally and synchronizing globally. Each node chooses neighbor sets according to Delaunay triangulation during selection stage. Nodes then construct local subgraphs with selected neighbors using Gabriel graph in construction phase. At last, merging these local graphs results in final CGG in synchronization phase. Results of extensive simulations show that our algorithm produces high quality CGGs efficiently even in dense networks. Moreover, compared to previous methods, it performs better regarding both construction time and energy usage. Overall, our distributed algorithm offers promising solutions to building CGGs in dense networks and could be useful for localization, routing and other control tasks in WSNs.",1,AI
This paper introduces a new method for interpolation called Neurint. It uses neural ordinary differential equations (ODEs) and takes an approach where it approximates solutions of systems of ODEs by using parameters learned via back propagation. Thus allowing the model to interpolate between any two points within the input space. Experiments are conducted to compare Neurint against traditional methods of interpolation and show Neurint excels in both accuracy and generalization. Results from this research indicate Neurint has great potential as a promising tool for interpolation tasks across different disciplines.,1,AI
"DeepCert is a new approach for certifying robustness of classifiers that recognize images in practical contexts. It tackles the problem of ensuring that such classifiers perform reliably when encountering images in reality which might be noisy or distorted compared to what they were trained on. Using both formal verification and machine learning techniques, Deep Cert gives probabilistic guarantees about the robustness of a given classifier for specified sets of transformations. Results are evaluated against various benchmark datasets and show marked improvement over previous methods that certify robustness. Results indicate feasibility of Deep Cert for enhancing confidence and trustworthiness of image classifiers in practice.",1,AI
This paper introduces a new design of a Multi Objective Evolutionary Algorithm (MOEA) using two different algorithm frameworks. One framework is about designing an MOEA based on decomposition methods; they use decomposition techniques to convert a multi objective optimization problem into a series of subproblems. The other framework considers embedding these decomposition techniques into existing MOEAs to enhance performance. Proposed algorithms are tested on a suite of benchmark problems and compared against top performing MOEAs. Results show that these new algorithms perform better in convergence and diversity; they are able to obtain diverse good quality solutions for optimization problems with multiple objectives. Results from this research offer valuable insight for developing MOEAs and show effectiveness of decomposition MOEAs at solving optimization problems with multiple objectives.,1,AI
"This study performs empirical analysis on machine learning pipeline production and offers new insight into optimization opportunities. It assesses current condition of industrial pipelines and points out common issues and roadblocks. Through various experiments and case studies, researchers show impact of different optimization methods on performance and efficiency. Results show that using a combination of hardware and software optimization approaches like parallel processing and pruning improves both speed and accuracy of machine learning pipelines. Conclusions suggest practical recommendations for improving production pipelines and point to future research needs.",1,AI
"This paper introduces a new method for scene parsing which involves learning features at different scales, using purity trees for hierarchical segmentation of images and using optimal coverages for class assignment. At first we extract features from the image at various levels of scale so that we can capture both local and global context. After that we sort regions based on purity trees so that similar pixels and objects are grouped together. Finally, using optimal coverages we assign each region to a semantic class and this results in high quality scene parsing. Results show our method performs at leading edge compared to benchmarks.",1,AI
"This paper introduces a new way of classifying indoor scenes by using both spatial layout and scale invariant features. Spatial layout captures overall structure of the scene, while scale invariant features extract features which are less sensitive to scale changes. Combining these two approaches leads to a better and more accurate system for classification compared to previous methods. Experiments on different benchmarks show this new method performs better than leading ones.",1,AI
"This paper surveys tensor decomposition techniques and their use cases in signal processing and machine learning. Decomposing tensors is a powerful means to analyze high dimensional data which frequently occurs in real life. The survey begins with a basic introduction of tensors and decomposition methods. It introduces different tensor formats along with the mathematics that support tensor decomposition. Following this introduction, the paper focuses on the main decomposition methods, namely Tucker decomposition, CPD, and PARAFAC2. Each method receives detailed discussion regarding algorithms, benefits and shortcomings. Furthermore, examples of application include tensor completion, regression and clustering. Lastly, the paper reflects on future research prospects and challenges related to this topic. In summary, this paper offers a broad review of tensor decomposition and its relevance to signal processing and learning.",1,AI
"In recent years self supervised learning has received significant attention as an effective way to deal with computer vision tasks without supervision. This paper introduces a new approach to tracking using target aware data synthesis. Proposed method synthesizes realistic training data by blending target object images with different backgrounds. Training data synthesized this way is then used to train a deep neural network which tracks targets in real time video. Network learns to distinguish target from background based on appearance, motion and contextual information. Results are compared against top performing current methods on benchmark datasets and show performance comparable to current methods and superior performance on hard cases. This work highlights that target aware data synthesis for supervised tracking is promising.",1,AI
"We present a strategy grounded in the element removal idea of Bruns and Tortorelli [1] and aimed at reducing computational cost and circumventing potential numerical instabilities of density-based topology optimization. The design variables and the relative densities are both represented on a fixed, uniform finite element grid, and linked through filtering and Heaviside projection. The regions in the analysis domain where the relative density is below a specified threshold are removed from the forward analysis and replaced by fictitious nodal boundary conditions. This brings a progressive cut of the computational cost as the optimization proceeds and helps to mitigate numerical instabilities associated with low-density regions. Removed regions can be readily reintroduced since all the design variables remain active and are modeled in the formal sensitivity analysis. A key feature of the proposed approach is that the Heaviside functions promote material reintroduction along the structural boundaries by amplifying the magnitude of the sensitivities inside the filter reach. Several 2D and 3D structural topology optimization examples are presented, including linear and nonlinear compliance minimization, the design of a force inverter, and frequency and buckling load maximization. The approach is shown to be effective at producing optimized designs equivalent or nearly equivalent to those obtained without the element removal, while providing remarkable computational savings.",0,Human
"Machine learning techniques have enabled robots to learn narrow, yet complex tasks and also perform broad, yet simple skills with a wide variety of objects. However, learning a model that can both perform complex tasks and generalize to previously unseen objects and goals remains a significant challenge. We study this challenge in the context of ""improvisational"" tool use: a robot is presented with novel objects and a user-specified goal (e.g., sweep some clutter into the dustpan), and must figure out, using only raw image observations, how to accomplish the goal using the available objects as tools. We approach this problem by training a model with both a visual and physical understanding of multi-object interactions, and develop a sampling-based optimizer that can leverage these interactions to accomplish tasks. We do so by combining diverse demonstration data with self-supervised interaction data, aiming to leverage the interaction data to build generalizable models and the demonstration data to guide the model-based RL planner to solve complex tasks. Our experiments show that our approach can solve a variety of complex tool use tasks from raw pixel inputs, outperforming both imitation learning and self-supervised learning individually. Furthermore, we show that the robot can perceive and use novel objects as tools, including objects that are not conventional tools, while also choosing dynamically to use or not use tools depending on whether or not they are required.",0,Human
"This paper studies the problem of predicting missing relationships between entities in knowledge graphs through learning their representations. Currently, the majority of existing link prediction models employ simple but intuitive scoring functions and relatively small embedding size so that they could be applied to large-scale knowledge graphs. However, these properties also restrict the ability to learn more expressive and robust features. Therefore, diverging from most of the prior works which focus on designing new objective functions, we propose, DeCom, a simple but effective mechanism to boost the performance of existing link predictors such as DistMult, ComplEx, etc, through extracting more expressive features while preventing overfitting by adding just a few extra parameters. Specifically, embeddings of entities and relationships are first decompressed to a more expressive and robust space by decompressing functions, then knowledge graph embedding models are trained in this new feature space. Experimental results on several benchmark knowledge graphs and advanced link prediction systems demonstrate the generalization and effectiveness of our method. Especially, RESCAL + DeCom achieves state-of-the-art performance on the FB15k-237 benchmark across all evaluation metrics. In addition, we also show that compared with DeCom, explicitly increasing the embedding size significantly increase the number of parameters but could not achieve promising performance improvement.",0,Human
"Trans-dimensional random field language models (TRF LMs) have recently been introduced, where sentences are modeled as a collection of random fields. The TRF approach has been shown to have the advantages of being computationally more efficient in inference than LSTM LMs with close performance and being able to flexibly integrating rich features. In this paper we propose neural TRFs, beyond of the previous discrete TRFs that only use linear potentials with discrete features. The idea is to use nonlinear potentials with continuous features, implemented by neural networks (NNs), in the TRF framework. Neural TRFs combine the advantages of both NNs and TRFs. The benefits of word embedding, nonlinear feature learning and larger context modeling are inherited from the use of NNs. At the same time, the strength of efficient inference by avoiding expensive softmax is preserved. A number of technical contributions, including employing deep convolutional neural networks (CNNs) to define the potentials and incorporating the joint stochastic approximation (JSA) strategy in the training algorithm, are developed in this work, which enable us to successfully train neural TRF LMs. Various LMs are evaluated in terms of speech recognition WERs by rescoring the 1000-best lists of WSJ'92 test data. The results show that neural TRF LMs not only improve over discrete TRF LMs, but also perform slightly better than LSTM LMs with only one fifth of parameters and 16x faster inference efficiency.",0,Human
"The field of analyzing performance is very important and sensitive in particular when it is related to the performance of lecturers in academic institutions. Locating the weak points of lecturers through a system that provides an early warning to notify or reward the lecturers with warned or punished notices will help them to improve their weaknesses, leads to a better quality in the institutions. The current system has major issues in the higher education at Salahaddin University-Erbil (SUE) in Kurdistan-Iraq. These issues are: first, the assessment of lecturers' activities is conducted traditionally via the Quality Assurance Teams at different departments and colleges at the university, second, the outcomes in some cases of lecturers' performance provoke a low level of acceptance among lectures, as these cases are reflected and viewed by some academic communities as unfair cases, and finally, the current system is not accurate and vigorous. In this paper, Particle Swarm Optimization Neural Network is used to assess performance of lecturers in more fruitful way and also to enhance the accuracy of recognition system. Different real and novel data sets are collected from SUE. The prepared datasets preprocessed and important features are then fed as input source to the training and testing phases. Particle Swarm Optimization is used to find the best weights and biases in the training phase of the neural network. The best accuracy rate obtained in the test phase is 98.28 %.",0,Human
"Unless special conditions apply, the attempt to solve ill-conditioned systems of linear equations with standard numerical methods leads to uncontrollably high numerical error. Often, such systems arise from the discretization of operator equations with a large number of discrete variables. In this paper we show that the accuracy can be improved significantly if the equation is transformed before discretization, a process we call full operator preconditioning (FOP). It bears many similarities with traditional preconditioning for iterative methods but, crucially, transformations are applied at the operator level. We show that while condition-number improvements from traditional preconditioning generally do not improve the accuracy of the solution, FOP can. A number of topics in numerical analysis can be interpreted as implicitly employing FOP; we highlight (i) Chebyshev interpolation in polynomial approximation, and (ii) Olver-Townsend's spectral method, both of which produce solutions of dramatically improved accuracy over a naive problem formulation. In addition, we propose a FOP preconditioner based on integration for the solution of fourth-order differential equations with the finite-element method, showing the resulting linear system is well-conditioned regardless of the discretization size, and demonstrate its error-reduction capabilities on several examples. This work shows that FOP can improve accuracy beyond the standard limit for both direct and iterative methods.",0,Human
"MIMO processing plays a central part towards the recent increase in spectral and energy efficiencies of wireless networks. MIMO has grown beyond the original point-to-point channel and nowadays refers to a diverse range of centralized and distributed deployments. The fundamental bottleneck towards enormous spectral and energy efficiency benefits in multiuser MIMO networks lies in a huge demand for accurate channel state information at the transmitter (CSIT). This has become increasingly difficult to satisfy due to the increasing number of antennas and access points in next generation wireless networks relying on dense heterogeneous networks and transmitters equipped with a large number of antennas. CSIT inaccuracy results in a multi-user interference problem that is the primary bottleneck of MIMO wireless networks. Looking backward, the problem has been to strive to apply techniques designed for perfect CSIT to scenarios with imperfect CSIT. In this paper, we depart from this conventional approach and introduce the readers to a promising strategy based on rate-splitting. Rate-splitting relies on the transmission of common and private messages and is shown to provide significant benefits in terms of spectral and energy efficiencies, reliability and CSI feedback overhead reduction over conventional strategies used in LTE-A and exclusively relying on private message transmissions. Open problems, impact on standard specifications and operational challenges are also discussed.",0,Human
"Quantum computation promises significant computational advantages over classical computation for some problems. However, quantum hardware suffers from much higher error rates than in classical hardware. As a result, extensive quantum error correction is required to execute a useful quantum algorithm. The decoder is a key component of the error correction scheme whose role is to identify errors faster than they accumulate in the quantum computer and that must be implemented with minimum hardware resources in order to scale to the regime of practical applications. In this work, we consider surface code error correction, which is the most popular family of error correcting codes for quantum computing, and we design a decoder micro-architecture for the Union-Find decoding algorithm. We propose a three-stage fully pipelined hardware implementation of the decoder that significantly speeds up the decoder. Then, we optimize the amount of decoding hardware required to perform error correction simultaneously over all the logical qubits of the quantum computer. By sharing resources between logical qubits, we obtain a 67% reduction of the number of hardware units and the memory capacity is reduced by 70%. Moreover, we reduce the bandwidth required for the decoding process by a factor at least 30x using low-overhead compression algorithms. Finally, we provide numerical evidence that our optimized micro-architecture can be executed fast enough to correct errors in a quantum computer.",0,Human
"When 5G began its commercialisation journey around 2020, the discussion on the vision of 6G also surfaced. Researchers expect 6G to have higher bandwidth, coverage, reliability, energy efficiency, lower latency, and, more importantly, an integrated ""human-centric"" network system powered by artificial intelligence (AI). Such a 6G network will lead to an excessive number of automated decisions made every second. These decisions can range widely, from network resource allocation to collision avoidance for self-driving cars. However, the risk of losing control over decision-making may increase due to high-speed data-intensive AI decision-making beyond designers and users' comprehension. The promising explainable AI (XAI) methods can mitigate such risks by enhancing the transparency of the black box AI decision-making process. This survey paper highlights the need for XAI towards the upcoming 6G age in every aspect, including 6G technologies (e.g., intelligent radio, zero-touch network management) and 6G use cases (e.g., industry 5.0). Moreover, we summarised the lessons learned from the recent attempts and outlined important research challenges in applying XAI for building 6G systems. This research aligns with goals 9, 11, 16, and 17 of the United Nations Sustainable Development Goals (UN-SDG), promoting innovation and building infrastructure, sustainable and inclusive human settlement, advancing justice and strong institutions, and fostering partnership at the global level.",0,Human
"Smart cities solutions are often monolithically implemented, from sensors data handling through to the provided services. The same challenges are regularly faced by different developers, for every new solution in a new city. Expertise and know-how can be re-used and the effort shared. In this article we present the methodologies to minimize the efforts of implementing new smart city solutions and maximizing the sharing of components. The final target is to have a live technical community of smart city application developers. The results of this activity comes from the implementation of 35 city services in 27 cities between Europe and South Korea. To share efforts, we encourage developers to devise applications using a modular approach. Single-function components that are re-usable by other city services are packaged and published as standalone components, named Atomic Services. We identify 15 atomic services addressing smart city challenges in data analytics, data evaluation, data integration, data validation, and visualization. 38 instances of the atomic services are already operational in several smart city services. We detail in this article, as atomic service examples, some data predictor components. Furthermore, we describe real-world atomic services usage in the scenarios of Santander and three Danish cities. The resulting atomic services also generate a side market for smart city solutions, allowing expertise and know-how to be re-used by different stakeholders.",0,Human
"We present Stable View Synthesis (SVS). Given a set of source images depicting a scene from freely distributed viewpoints, SVS synthesizes new views of the scene. The method operates on a geometric scaffold computed via structure-from-motion and multi-view stereo. Each point on this 3D scaffold is associated with view rays and corresponding feature vectors that encode the appearance of this point in the input images. The core of SVS is view-dependent on-surface feature aggregation, in which directional feature vectors at each 3D point are processed to produce a new feature vector for a ray that maps this point into the new target view. The target view is then rendered by a convolutional network from a tensor of features synthesized in this way for all pixels. The method is composed of differentiable modules and is trained end-to-end. It supports spatially-varying view-dependent importance weighting and feature transformation of source images at each point; spatial and temporal stability due to the smooth dependence of on-surface feature aggregation on the target view; and synthesis of view-dependent effects such as specular reflection. Experimental results demonstrate that SVS outperforms state-of-the-art view synthesis methods both quantitatively and qualitatively on three diverse real-world datasets, achieving unprecedented levels of realism in free-viewpoint video of challenging large-scale scenes. Code is available at https://github.com/intel-isl/StableViewSynthesis",0,Human
"Processing of symbolic sequences represented by mapping of symbolic data into numerical signals is commonly used in various applications. It is a particularly popular approach in genomic and proteomic sequence analysis. Numerous mappings of symbolic sequences have been proposed for various applications. It is unclear however whether the processing of symbolic data provides an artifact of the numerical mapping or is an inherent property of the symbolic data. This issue has been long ignored in the engineering and scientific literature. It is possible that many of the results obtained in symbolic signal processing could be a byproduct of the mapping and might not shed any light on the underlying properties embedded in the data. Moreover, in many applications, conflicting conclusions may arise due to the choice of the mapping used for numerical representation of symbolic data. In this paper, we present a novel framework for the analysis of the equivalence of the mappings used for numerical representation of symbolic data. We present strong and weak equivalence properties and rely on signal correlation to characterize equivalent mappings. We derive theoretical results which establish conditions for consistency among numerical mappings of symbolic data. Furthermore, we introduce an abstract mapping model for symbolic sequences and extend the notion of equivalence to an algebraic framework. Finally, we illustrate our theoretical results by application to DNA sequence analysis.",0,Human
