text,label,source
"Depth coding in 3D-HEVC for the multiview video plus depth (MVD) architecture (i) deforms object shapes due to block-level edge-approximation; (ii) misses an opportunity for high compressibility at near-lossless quality by failing to exploit strong homogeneity (clustering tendency) in depth syntax, motion vector components, and residuals at frame-level; and (iii) restricts interactivity and limits responsiveness of independent use of depth information for ""non-viewing"" applications due to texture-depth coding dependency. This paper presents a standalone depth sequence coder, which operates in the lossless to near-lossless quality range while compressing depth data superior to lossy 3D-HEVC. It preserves edges implicitly by limiting quantisation to the spatial-domain and exploits clustering tendency efficiently at frame-level with a novel binary tree based decomposition (BTBD) technique. For mono-view coding of standard MVD test sequences, on average, (i) lossless BTBD achieved $\times 42.2$ compression-ratio and $-60.0\%$ coding gain against the pseudo-lossless 3D-HEVC, using the lowest quantisation parameter $QP = 1$, and (ii) near-lossless BTBD achieved $-79.4\%$ and $6.98$ dB Bj{\o}ntegaard delta bitrate (BD-BR) and distortion (BD-PSNR), respectively, against 3D-HEVC. In view-synthesis applications, decoded depth maps from BTBD rendered superior quality synthetic-views, compared to 3D-HEVC, with $-18.9\%$ depth BD-BR and $0.43$ dB synthetic-texture BD-PSNR on average.",0,Human
"Auto scaling becomes important for cloud services as they need to handle fluctuating user demand. Traditional auto scaling relies on predefined rules that do not perform well because of variability in cloud environments. This paper studies two new methods for auto scaling: one called self aware and another called adaptive auto scaling. Self aware uses machine learning to forecast future resource needs based on past performance and current system status. Adaptive auto scaling uses control theory to change scaling rules according to real time system feedback. To test performance we ran an experiment with a cloud service and compared self aware and adaptive scaling against traditional scaling. Results indicate both new methods perform better than previous ones with reduced response times and higher use of resources. Adaptive performs better when demand suddenly increases whereas self aware works better at predicting long term usage trends. Overall, this study shows benefits of these approaches and highlights their strengths and weaknesses; we think this will help cloud providers manage resources well and improve user service quality while lowering provisioning cost. We believe that these methods will help cloud providers manage resources well and improve service quality.",1,AI
"Entity resolution is a widely studied problem with several proposals to match records across relations. Matching textual content is a widespread task in many applications, such as question answering and search. While recent methods achieve promising results for these two tasks, there is no clear solution for the more general problem of matching textual content and structured data. We introduce a framework that supports this new task in an unsupervised setting for any pair of corpora, being relational tables or text documents. Our method builds a fine-grained graph over the content of the corpora and derives word embeddings to represent the objects to match in a low dimensional space. The learned representation enables effective and efficient matching at different granularity, from relational tuples to text sentences and paragraphs. Our flexible framework can exploit pre-trained resources, but it does not depends on their existence and achieves better quality performance in matching content when the vocabulary is domain specific. We also introduce optimizations in the graph creation process with an ""expand and compress"" approach that first identifies new valid relationships across elements, to improve matching, and then prunes nodes and edges, to reduce the graph size. Experiments on real use cases and public datasets show that our framework produces embeddings that outperform word embeddings and fine-tuned language models both in results' quality and in execution times.",0,Human
Quantization bias is a known problem in machine learning that can lead to reduced performance. This paper tackles this using a new approach by including a bias term during quantization. This improves performance by reducing quantization errors. Results from various tests show that this new method is effective at reducing bias and improving accuracy compared to previous quantization techniques. We also find information about the tradeoff between quantization errors and bias and stress that both should be considered in quantization processing. Results of this research are significant for deploying ML models in environments with limited resources.,1,AI
"This paper investigates the use of Panda, a platform focusing on user centered development, to develop usable AI systems. Using a case study involving development of a conversational AI assistant for a health care organization, this paper shows that usability features in Panda allowed for iterative collaboration and development focused on user needs and preferences. The paper asserts that through design thinking methods and other features of user centered design that include user testing and creation of personas, developers can produce better systems. Results from the case study show that the development team successfully created an assistant that met the intended audience well and elicited good feedback and high adoption rates. Concluding remarks highlight the importance of design practice that focuses on users when developing AI systems. Results point out that usability features of Panda help developers create better and friendlier systems that could result in higher adoption and better performance across different fields.",1,AI
"This study looks into effectiveness of three different ways of distributing information - elitism, egalitarianism and welfareism - and how they affect performance in task oriented teams. Using experiments with human participants, we find that both elitism and egalitarianism perform better than welfareism. Groups using elitism showed highest performance because information goes to high performers. Groups using egalitarianism also performed better compared to welfareism which allocates information to those in greatest need. Results indicate that focusing on individual performance rather than need works best for teams working on tasks. Practical implications for organizations and policymakers include enhancing team performance through allocation policies designed for groups. Results may guide design of allocation policies in group settings.",1,AI
This paper looks at how to estimate mixing times using just one sample path for reversible Markov chains. Authors introduce a new approach for estimating mixing times which doesn't need many sample paths nor knowledge about stationary distribution. Their method relies on statistical analysis of convergence towards stationary distribution. Results are presented on various examples and compared against other approaches. Results show that this new approach gives reliable mixing time estimates and performs better than others. Conclusion states this approach is an important tool for studying mixing times in reversible Markov chains.,1,AI
"This paper introduces a novel dense nested attention network for detecting small targets using infrared images. Small target detection is hard because infrared images have low contrast and much noise. To solve this problem, the proposed network employs multiscale feature extraction and a dense nested attention mechanism that selectively enhances relevant information and suppresses noise. Specifically, the network comprises a feature extraction module, dense nested attention module, and detection module. Feature extraction module extracts features at different scales from the input images; attention module then generates maps to emphasize informative features at those scales. Detection module uses these attention maps to predict target positions. Performance is evaluated on various benchmark datasets; results show that performance metrics surpass many leading methods in terms of accuracy and robustness. Proposed network may find application in diverse real world scenarios such as military reconnaissance, industrial inspections and environmental monitoring.",1,AI
"This paper introduces a new method for improving efficiency of multi objective algorithms through the use of a hyper heuristic that mimics mutation inspired by biology. Such algorithms are typically used to optimize complex tasks with many goals but perform poorly if used on problems with varied traits or changing landscapes. Proposed here is an approach which uses a mutation operator that modifies search space by generating new solutions through combination of previously known solutions. This modification enhances diversity and prevents premature convergence to local optima leading to better performance on complex and ever changing problems. To test this new approach, this study evaluates it against a set of benchmark problems and compares performance against current top methods. Results show this approach performs better in runtime and produces high quality results. Findings indicate that using mutation inspired hyper heuristics improves performance for such algorithms on complex and dynamic problems. Conclusions discuss implications of results, note limitations and outline future work directions.",1,AI
"This paper focuses on addressing challenges of large scale classification using deep neural networks with complicated label mappings. It proposes a new approach of hierarchical label mapping that transforms original labels into a smaller set of more general classes. This hierarchy helps the network to learn better discriminative features for the original labels and improves overall generalization ability. Results are compared on diverse datasets like ImageNet, CIFAR 100, and MS COCO; they show superior performance both in terms of accuracy and efficiency compared to current best methods. Also this paper details analysis of the proposed method including studies of removal of components and visualization of learned hierarchical mapping. Overall, this proposed method offers a promising solution for classification using deep learning networks with complicated label mappings applicable across different fields such as computer vision, NLP and speech recognition.",1,AI
"This paper looks at using serverless protocols for inventory and tracking with unmanned aircraft systems (UAS). It proposes a framework for an inventory and tracking system that uses UAS to autonomously gather data in real time and transmit it to a remote server. This system includes an aircraft equipped with sensors, local storage modules, and wireless communications. Data collection occurs along predetermined routes and is subsequently sent to a remote server using serverless protocol. Advantages and drawbacks of this new system are discussed such as better data security, lower latency and scalability. Results from simulations and experiments show that this system is feasible and effective. Overall this research indicates that serverless protocols provide viable solutions for inventory and tracking with UAS and result in enhanced security, efficiency and scalability.",1,AI
"This paper investigates reward function assessment for reinforcement learning in traffic control for cities taking into account real world constraints. Authors propose a deep reinforcement learning method for optimizing flow in a complicated urban setting. Performance of system is analyzed using different reward measures such as travel time, delays and emissions. Experiments are run in a simulation environment and results show effectiveness of proposed approach. Results show that choice of reward function strongly affects system performance and recommend future research concentrate on developing better capturing interaction in urban traffic control. In general, this research advances the field of intelligent transportation and provides guidance about implementing reinforcement learning practically in real urban traffic control situations.",1,AI
"We present a strategy grounded in the element removal idea of Bruns and Tortorelli [1] and aimed at reducing computational cost and circumventing potential numerical instabilities of density-based topology optimization. The design variables and the relative densities are both represented on a fixed, uniform finite element grid, and linked through filtering and Heaviside projection. The regions in the analysis domain where the relative density is below a specified threshold are removed from the forward analysis and replaced by fictitious nodal boundary conditions. This brings a progressive cut of the computational cost as the optimization proceeds and helps to mitigate numerical instabilities associated with low-density regions. Removed regions can be readily reintroduced since all the design variables remain active and are modeled in the formal sensitivity analysis. A key feature of the proposed approach is that the Heaviside functions promote material reintroduction along the structural boundaries by amplifying the magnitude of the sensitivities inside the filter reach. Several 2D and 3D structural topology optimization examples are presented, including linear and nonlinear compliance minimization, the design of a force inverter, and frequency and buckling load maximization. The approach is shown to be effective at producing optimized designs equivalent or nearly equivalent to those obtained without the element removal, while providing remarkable computational savings.",0,Human
"Machine learning techniques have enabled robots to learn narrow, yet complex tasks and also perform broad, yet simple skills with a wide variety of objects. However, learning a model that can both perform complex tasks and generalize to previously unseen objects and goals remains a significant challenge. We study this challenge in the context of ""improvisational"" tool use: a robot is presented with novel objects and a user-specified goal (e.g., sweep some clutter into the dustpan), and must figure out, using only raw image observations, how to accomplish the goal using the available objects as tools. We approach this problem by training a model with both a visual and physical understanding of multi-object interactions, and develop a sampling-based optimizer that can leverage these interactions to accomplish tasks. We do so by combining diverse demonstration data with self-supervised interaction data, aiming to leverage the interaction data to build generalizable models and the demonstration data to guide the model-based RL planner to solve complex tasks. Our experiments show that our approach can solve a variety of complex tool use tasks from raw pixel inputs, outperforming both imitation learning and self-supervised learning individually. Furthermore, we show that the robot can perceive and use novel objects as tools, including objects that are not conventional tools, while also choosing dynamically to use or not use tools depending on whether or not they are required.",0,Human
"This paper studies the problem of predicting missing relationships between entities in knowledge graphs through learning their representations. Currently, the majority of existing link prediction models employ simple but intuitive scoring functions and relatively small embedding size so that they could be applied to large-scale knowledge graphs. However, these properties also restrict the ability to learn more expressive and robust features. Therefore, diverging from most of the prior works which focus on designing new objective functions, we propose, DeCom, a simple but effective mechanism to boost the performance of existing link predictors such as DistMult, ComplEx, etc, through extracting more expressive features while preventing overfitting by adding just a few extra parameters. Specifically, embeddings of entities and relationships are first decompressed to a more expressive and robust space by decompressing functions, then knowledge graph embedding models are trained in this new feature space. Experimental results on several benchmark knowledge graphs and advanced link prediction systems demonstrate the generalization and effectiveness of our method. Especially, RESCAL + DeCom achieves state-of-the-art performance on the FB15k-237 benchmark across all evaluation metrics. In addition, we also show that compared with DeCom, explicitly increasing the embedding size significantly increase the number of parameters but could not achieve promising performance improvement.",0,Human
"Trans-dimensional random field language models (TRF LMs) have recently been introduced, where sentences are modeled as a collection of random fields. The TRF approach has been shown to have the advantages of being computationally more efficient in inference than LSTM LMs with close performance and being able to flexibly integrating rich features. In this paper we propose neural TRFs, beyond of the previous discrete TRFs that only use linear potentials with discrete features. The idea is to use nonlinear potentials with continuous features, implemented by neural networks (NNs), in the TRF framework. Neural TRFs combine the advantages of both NNs and TRFs. The benefits of word embedding, nonlinear feature learning and larger context modeling are inherited from the use of NNs. At the same time, the strength of efficient inference by avoiding expensive softmax is preserved. A number of technical contributions, including employing deep convolutional neural networks (CNNs) to define the potentials and incorporating the joint stochastic approximation (JSA) strategy in the training algorithm, are developed in this work, which enable us to successfully train neural TRF LMs. Various LMs are evaluated in terms of speech recognition WERs by rescoring the 1000-best lists of WSJ'92 test data. The results show that neural TRF LMs not only improve over discrete TRF LMs, but also perform slightly better than LSTM LMs with only one fifth of parameters and 16x faster inference efficiency.",0,Human
"The field of analyzing performance is very important and sensitive in particular when it is related to the performance of lecturers in academic institutions. Locating the weak points of lecturers through a system that provides an early warning to notify or reward the lecturers with warned or punished notices will help them to improve their weaknesses, leads to a better quality in the institutions. The current system has major issues in the higher education at Salahaddin University-Erbil (SUE) in Kurdistan-Iraq. These issues are: first, the assessment of lecturers' activities is conducted traditionally via the Quality Assurance Teams at different departments and colleges at the university, second, the outcomes in some cases of lecturers' performance provoke a low level of acceptance among lectures, as these cases are reflected and viewed by some academic communities as unfair cases, and finally, the current system is not accurate and vigorous. In this paper, Particle Swarm Optimization Neural Network is used to assess performance of lecturers in more fruitful way and also to enhance the accuracy of recognition system. Different real and novel data sets are collected from SUE. The prepared datasets preprocessed and important features are then fed as input source to the training and testing phases. Particle Swarm Optimization is used to find the best weights and biases in the training phase of the neural network. The best accuracy rate obtained in the test phase is 98.28 %.",0,Human
"Unless special conditions apply, the attempt to solve ill-conditioned systems of linear equations with standard numerical methods leads to uncontrollably high numerical error. Often, such systems arise from the discretization of operator equations with a large number of discrete variables. In this paper we show that the accuracy can be improved significantly if the equation is transformed before discretization, a process we call full operator preconditioning (FOP). It bears many similarities with traditional preconditioning for iterative methods but, crucially, transformations are applied at the operator level. We show that while condition-number improvements from traditional preconditioning generally do not improve the accuracy of the solution, FOP can. A number of topics in numerical analysis can be interpreted as implicitly employing FOP; we highlight (i) Chebyshev interpolation in polynomial approximation, and (ii) Olver-Townsend's spectral method, both of which produce solutions of dramatically improved accuracy over a naive problem formulation. In addition, we propose a FOP preconditioner based on integration for the solution of fourth-order differential equations with the finite-element method, showing the resulting linear system is well-conditioned regardless of the discretization size, and demonstrate its error-reduction capabilities on several examples. This work shows that FOP can improve accuracy beyond the standard limit for both direct and iterative methods.",0,Human
"MIMO processing plays a central part towards the recent increase in spectral and energy efficiencies of wireless networks. MIMO has grown beyond the original point-to-point channel and nowadays refers to a diverse range of centralized and distributed deployments. The fundamental bottleneck towards enormous spectral and energy efficiency benefits in multiuser MIMO networks lies in a huge demand for accurate channel state information at the transmitter (CSIT). This has become increasingly difficult to satisfy due to the increasing number of antennas and access points in next generation wireless networks relying on dense heterogeneous networks and transmitters equipped with a large number of antennas. CSIT inaccuracy results in a multi-user interference problem that is the primary bottleneck of MIMO wireless networks. Looking backward, the problem has been to strive to apply techniques designed for perfect CSIT to scenarios with imperfect CSIT. In this paper, we depart from this conventional approach and introduce the readers to a promising strategy based on rate-splitting. Rate-splitting relies on the transmission of common and private messages and is shown to provide significant benefits in terms of spectral and energy efficiencies, reliability and CSI feedback overhead reduction over conventional strategies used in LTE-A and exclusively relying on private message transmissions. Open problems, impact on standard specifications and operational challenges are also discussed.",0,Human
"Quantum computation promises significant computational advantages over classical computation for some problems. However, quantum hardware suffers from much higher error rates than in classical hardware. As a result, extensive quantum error correction is required to execute a useful quantum algorithm. The decoder is a key component of the error correction scheme whose role is to identify errors faster than they accumulate in the quantum computer and that must be implemented with minimum hardware resources in order to scale to the regime of practical applications. In this work, we consider surface code error correction, which is the most popular family of error correcting codes for quantum computing, and we design a decoder micro-architecture for the Union-Find decoding algorithm. We propose a three-stage fully pipelined hardware implementation of the decoder that significantly speeds up the decoder. Then, we optimize the amount of decoding hardware required to perform error correction simultaneously over all the logical qubits of the quantum computer. By sharing resources between logical qubits, we obtain a 67% reduction of the number of hardware units and the memory capacity is reduced by 70%. Moreover, we reduce the bandwidth required for the decoding process by a factor at least 30x using low-overhead compression algorithms. Finally, we provide numerical evidence that our optimized micro-architecture can be executed fast enough to correct errors in a quantum computer.",0,Human
"When 5G began its commercialisation journey around 2020, the discussion on the vision of 6G also surfaced. Researchers expect 6G to have higher bandwidth, coverage, reliability, energy efficiency, lower latency, and, more importantly, an integrated ""human-centric"" network system powered by artificial intelligence (AI). Such a 6G network will lead to an excessive number of automated decisions made every second. These decisions can range widely, from network resource allocation to collision avoidance for self-driving cars. However, the risk of losing control over decision-making may increase due to high-speed data-intensive AI decision-making beyond designers and users' comprehension. The promising explainable AI (XAI) methods can mitigate such risks by enhancing the transparency of the black box AI decision-making process. This survey paper highlights the need for XAI towards the upcoming 6G age in every aspect, including 6G technologies (e.g., intelligent radio, zero-touch network management) and 6G use cases (e.g., industry 5.0). Moreover, we summarised the lessons learned from the recent attempts and outlined important research challenges in applying XAI for building 6G systems. This research aligns with goals 9, 11, 16, and 17 of the United Nations Sustainable Development Goals (UN-SDG), promoting innovation and building infrastructure, sustainable and inclusive human settlement, advancing justice and strong institutions, and fostering partnership at the global level.",0,Human
"Smart cities solutions are often monolithically implemented, from sensors data handling through to the provided services. The same challenges are regularly faced by different developers, for every new solution in a new city. Expertise and know-how can be re-used and the effort shared. In this article we present the methodologies to minimize the efforts of implementing new smart city solutions and maximizing the sharing of components. The final target is to have a live technical community of smart city application developers. The results of this activity comes from the implementation of 35 city services in 27 cities between Europe and South Korea. To share efforts, we encourage developers to devise applications using a modular approach. Single-function components that are re-usable by other city services are packaged and published as standalone components, named Atomic Services. We identify 15 atomic services addressing smart city challenges in data analytics, data evaluation, data integration, data validation, and visualization. 38 instances of the atomic services are already operational in several smart city services. We detail in this article, as atomic service examples, some data predictor components. Furthermore, we describe real-world atomic services usage in the scenarios of Santander and three Danish cities. The resulting atomic services also generate a side market for smart city solutions, allowing expertise and know-how to be re-used by different stakeholders.",0,Human
"We present Stable View Synthesis (SVS). Given a set of source images depicting a scene from freely distributed viewpoints, SVS synthesizes new views of the scene. The method operates on a geometric scaffold computed via structure-from-motion and multi-view stereo. Each point on this 3D scaffold is associated with view rays and corresponding feature vectors that encode the appearance of this point in the input images. The core of SVS is view-dependent on-surface feature aggregation, in which directional feature vectors at each 3D point are processed to produce a new feature vector for a ray that maps this point into the new target view. The target view is then rendered by a convolutional network from a tensor of features synthesized in this way for all pixels. The method is composed of differentiable modules and is trained end-to-end. It supports spatially-varying view-dependent importance weighting and feature transformation of source images at each point; spatial and temporal stability due to the smooth dependence of on-surface feature aggregation on the target view; and synthesis of view-dependent effects such as specular reflection. Experimental results demonstrate that SVS outperforms state-of-the-art view synthesis methods both quantitatively and qualitatively on three diverse real-world datasets, achieving unprecedented levels of realism in free-viewpoint video of challenging large-scale scenes. Code is available at https://github.com/intel-isl/StableViewSynthesis",0,Human
"Processing of symbolic sequences represented by mapping of symbolic data into numerical signals is commonly used in various applications. It is a particularly popular approach in genomic and proteomic sequence analysis. Numerous mappings of symbolic sequences have been proposed for various applications. It is unclear however whether the processing of symbolic data provides an artifact of the numerical mapping or is an inherent property of the symbolic data. This issue has been long ignored in the engineering and scientific literature. It is possible that many of the results obtained in symbolic signal processing could be a byproduct of the mapping and might not shed any light on the underlying properties embedded in the data. Moreover, in many applications, conflicting conclusions may arise due to the choice of the mapping used for numerical representation of symbolic data. In this paper, we present a novel framework for the analysis of the equivalence of the mappings used for numerical representation of symbolic data. We present strong and weak equivalence properties and rely on signal correlation to characterize equivalent mappings. We derive theoretical results which establish conditions for consistency among numerical mappings of symbolic data. Furthermore, we introduce an abstract mapping model for symbolic sequences and extend the notion of equivalence to an algebraic framework. Finally, we illustrate our theoretical results by application to DNA sequence analysis.",0,Human
"Vehicular Ad-hoc NETworks (VANETs) are developing at a very fast pace to enable smart transportation in urban cities, by designing some mechanisms for decreasing travel time for commuters by reducing congestion. Inefficient Traffic signals and routing mechanisms are the major factors that contribute to the increase of road congestion. For smoother traffic movement and reducing congestion on the roads, the waiting time at intersections must be reduced and an optimal path should be chosen simultaneously. In this paper, A GPU assisted Preemptive MACO (GMACO-P) algorithm has been proposed to minimize the total travel time of the commuters. GMACO-P is an improvement of MACO-P algorithm that uses the harnessing the power of the GPU to provide faster computations for further minimizing the travel time. The MACO-P algorithm is based on an existing MACO algorithm that avoid the path with the congestion. The MACO-P algorithm reduces the average queue length at intersections by incorporating preemption that ensures less waiting time. In this paper, GMACO-P algorithm is proposed harnessing the power of GPU to improve MACO-P to further reduce the travel time. The GMACO-P algorithm is executed with CUDA toolkit 7.5 using C language and the obtained results were compared with existing Dijkstra, ACO, MACO, MACO-P, parallel implementation of the Dijkstra, ACO and MACO algorithms. Obtained results show the significant reduction in the travel time after using the proposed GMACO-P algorithm.",0,Human
This paper studies incidence coloring of graphs with high maximum average degree. Maximum average degree (MAD) is an indicator of graph connectivity; incidence coloring means assigning colors to both vertices and edges of a graph such that no incident vertex or edge shares the same color. Studies of incidence coloring are useful in fields like graph theory and computer science too. We look at upper limits for incidence chromatic numbers of graphs with high MAD. We use different tools such as graph decomposition and algebra to understand the connection between MAD and chromatic number. Results improve our understanding of coloring behavior for high MAD graphs and advance the design of effective algorithms for incidence coloring.,1,AI
"This paper proposes a principle for operationalizing accountability in computing systems. Called outlining traceability, the paper introduces the current status of accountability and stresses that there is a pressing need for practical and concrete approaches to ensure accountability. Authors suggest using outlining traceability as a way to achieve accountability by emphasizing preservation and recording of relationships among system elements, processes, and data. Benefits of this principle are also considered, such as enhanced auditability, transparency and trustworthiness in computing systems alongside implementation challenges. Finally, implications of this for future research and designing accountable systems along with broader applicability in other fields is discussed.",1,AI
"The human visual perception system has very strong robustness and contextual awareness in a variety of image processing tasks. This robustness and the perception ability of contextual awareness is closely related to the characteristics of multi-task auxiliary learning and subjective attention of the human visual perception system. In order to improve the robustness and contextual awareness of image fusion tasks, we proposed a multi-task auxiliary learning image fusion theory guided by subjective attention. The image fusion theory effectively unifies the subjective task intention and prior knowledge of human brain. In order to achieve our proposed image fusion theory, we first analyze the mechanism of multi-task auxiliary learning, build a multi-task auxiliary learning network. Secondly, based on the human visual attention perception mechanism, we introduce the human visual attention network guided by subjective tasks on the basis of the multi-task auxiliary learning network. The subjective intention is introduced by the subjective attention task model, so that the network can fuse images according to the subjective intention. Finally, in order to verify the superiority of our image fusion theory, we carried out experiments on the combined vision system image data set, and the infrared and visible image data set for experimental verification. The experimental results demonstrate the superiority of our fusion theory over state-of-arts in contextual awareness and robustness.",0,Human
This paper suggests a new method for dealing with Gaussian multiple access channels (GMACs) using feedback. This method improves performance by better aligning codewords sent by users with received channel outputs through use of posterior matching and refinement via feedback. There is also a quantization step to reduce the amount of feedback used. Results from theory show that this new approach performs better than previous decoding methods; simulations confirm that this new scheme works well in practice. Proposed posterior matching scheme with feedback is promising for better performance of communication systems.,1,AI
"A color image contains luminance and chrominance components representing the intensity and color information respectively. The objective of the work presented in this paper is to show the significance of incorporating the chrominance information for the task of scene classification. An improved color-to-grayscale image conversion algorithm by effectively incorporating the chrominance information is proposed using color-to-gay structure similarity index (C2G-SSIM) and singular value decomposition (SVD) to improve the perceptual quality of the converted grayscale images. The experimental result analysis based on the image quality assessment for image decolorization called C2G-SSIM and success rate (Cadik and COLOR250 datasets) shows that the proposed image decolorization technique performs better than 8 existing benchmark algorithms for image decolorization. In the second part of the paper, the effectiveness of incorporating the chrominance component in scene classification task is demonstrated using the deep belief network (DBN) based image classification system developed using dense scale invariant feature transform (SIFT) as features. The levels of chrominance information incorporated by the proposed image decolorization technique is confirmed by the improvement in the overall scene classification accuracy . Also, the overall scene classification performance is improved by the combination of models obtained using the proposed and the conventional decolorization methods.",0,Human
"This paper studies economic factors that lead to vulnerability, trade, and exploitation in current society. Using a broad approach that mixes economic, sociological, and political perspectives, the paper looks into how power relations, globalization and neoliberal policies shape patterns of vulnerability and exploitation. The paper starts by defining vulnerability and considering how things like poverty and insecure jobs impact both individuals and groups. Then it looks at mechanisms of trade and exploitation focusing on how globalization and transnational corporations exploit vulnerable people in the Global South. After that, the study analyzes how neoliberal policies increase vulnerability and exploitation. The paper contends that deregulation, privatization, and austerity weaken labor protection and social safety nets and leave people more exposed to exploitation. In conclusion, the paper considers means to address economic factors contributing to vulnerability, trade and exploitation. It stresses that policies that support social protections and labor rights are important along with international efforts towards equitable development and reducing income disparity. Overall, this paper illuminates complex economic dynamics behind vulnerability, trade and exploitation among modern societies and stresses the urgency of policy interventions for these pressing issues.",1,AI
"This paper studies in depth some interpolation methods that apply to $\mathcal{H}_\infty$ model reduction for systems with multiple inputs and outputs. It focuses on addressing the problem of preserving stability and performance while reducing complexity of the reduced order models. Methods considered are based on balanced truncation, singular perturbation theory, and matching moments. Results are evaluated using numerical experiments on benchmark problems and compared against results from other model reduction techniques. The paper also considers advantages and disadvantages of each method and suggests practical uses. Results should advance this field and offer new insights into designing high efficiency and effectiveness model reduction methods for systems with many inputs and outputs.",1,AI
"This paper introduces a novel method for smart transportation by using a GPU accelerated Preemptive MACO algorithm named GMACO-P. Smart transportation seeks to improve traffic flow efficiency, reduce congestion and offer better comfort and safety for commuters. Traditional traffic control methods have failed to keep up with the growing traffic volume. This study presents a new control algorithm, GMACO P, designed to overcome shortcomings of existing methods. Based on Ant Colony Optimization (ACO), GMACO P optimizes traffic flow in real time. Acceleration via GPUs enables faster and more efficient decision making compared to traditional algorithms using CPUs. Additionally, GMACO P includes preemptive mechanisms allowing dynamic adjustment of traffic lights based on current traffic conditions. Performance is evaluated through simulations using real traffic data; results indicate that GMACO P excels at reducing average travel times, increasing reliability of travel time and reducing congestion. Results also show significant improvement in performance thanks to GPU acceleration. Overall GMACO P stands out as promising approach to smart transportation and far surpasses traditional methods. Results of this research are important contributions to researchers and practitioners in smart transportation. This new algorithm can greatly enhance traffic flow and improve commuting quality.",1,AI
"This paper introduces a new method for generating personalized recommendations by using explicit ratings of users on knowledge graph entities. The proposed system called MindReader addresses challenges of producing high quality and effective recommendations when users have varied preferences and interests. MindReader uses a graph representation of user ratings augmented with information extracted semantically from knowledge graphs. It also employs a matrix factorization technique to personalize recommendations for users. A novel regularization term is included which considers semantic relatedness among entities and improves recommendation accuracy. Results show that MindReader performs better compared to leading algorithms in terms of accuracy, diversity and novelty. Analysis of regularization term shows that incorporating semantic information strongly benefits recommendation performance. This work suggests ways to design recommendation systems that use explicit user ratings along with semantic information from knowledge graphs. Results suggest Mind Reader can improve recommendation quality and enhance user experience in different domains including e-commerce, social media and advertising.",1,AI
"This paper introduces a new way to estimate parameters of Separable Markov Random Fields (SMURF) using binary data. SMURFs are a kind of probabilistic graphical model important in spatial statistics and machine learning; they have broad uses such as image analysis, disease mapping, and network analysis. The new approach combines Maximum Likelihood Estimation (MLE) and Expectation Maximization (EM) algorithms and performs better than current methods regarding both accuracy and computational speed. Results show effectiveness of this new approach via extensive simulation work and real data analysis. Implications for the wider field of spatial statistics and machine learning are also considered.",1,AI
"An accountable algorithmic transparency report (ATR) should ideally investigate the (a) transparency of the underlying algorithm, and (b) fairness of the algorithmic decisions, and at the same time preserve data subjects' privacy. However, a provably formal study of the impact to data subjects' privacy caused by the utility of releasing an ATR (that investigates transparency and fairness), is yet to be addressed in the literature. The far-fetched benefit of such a study lies in the methodical characterization of privacy-utility trade-offs for release of ATRs in public, and their consequential application-specific impact on the dimensions of society, politics, and economics. In this paper, we first investigate and demonstrate potential privacy hazards brought on by the deployment of transparency and fairness measures in released ATRs. To preserve data subjects' privacy, we then propose a linear-time optimal-privacy scheme, built upon standard linear fractional programming (LFP) theory, for announcing ATRs, subject to constraints controlling the tolerance of privacy perturbation on the utility of transparency schemes. Subsequently, we quantify the privacy-utility trade-offs induced by our scheme, and analyze the impact of privacy perturbation on fairness measures in ATRs. To the best of our knowledge, this is the first analytical work that simultaneously addresses trade-offs between the triad of privacy, utility, and fairness, applicable to algorithmic transparency reports.",0,Human
"This paper looks into using dynamic pricing to control the freshness of information at receivers' end, or Age of Information (AoI), in networks. AoI is an important measure that reflects how fresh information is. Pricing that varies according to supply and demand in real time has been widely used across many industries to maximize profits. This research proposes a pricing mechanism that motivates users to transmit information at times when AoI is lowest. In this scenario users differ in terms of sensitivity to delays. Results show that this new mechanism improves overall network performance by reducing average AoI and increasing revenue for providers. The paper also studies the impact of different pricing strategies on user behavior and resultant network performance. Simulation results indicate that pricing dynamically controls AoI and provides understanding for designing pricing mechanisms for communication networks.",1,AI
