text,label,source
"This research delves into the issue of bloated dependencies within the Maven ecosystem. Its goal is to uncover how widespread and impactful these bloated dependencies are on both the build process and the performance of Maven projects. By using a mix of static code analysis and dynamic profiling, the study identifies and measures the consequences of bloated dependencies. The findings reveal that bloated dependencies are prevalent in Maven projects and can notably hamper the build speed and inflate the memory usage of the build system. Additionally, the paper offers strategies to address this challenge, such as implementing effective dependency management practices and substituting bloated dependencies with lighter alternatives. These insights are particularly useful for developers, build engineers, and managers aiming to enhance their Maven build efficiency and boost project performance.",1,AI
"This research introduces a novel self-supervised autoregressive domain adaptation strategy tailored for time series data, designed to tackle issues like domain shift and scarcity of labeled data. It makes use of the natural temporal relationships found within time series and adapts to new environments without needing labeled data from the target domain. The technique entails building a self-supervised autoregressive model on the source dataset, generating synthetic examples for the target domain using this model, and training a domain adaptation model to reduce discrepancies between the source and target domains. This approach was tested on two real-world datasets against leading methods, demonstrating superior performance in both accuracy and resistance to domain changes. The findings indicate that leveraging self-supervised autoregressive models can significantly enhance how we adapt to different domains when working with time series data, even in situations where obtaining adequate labeled data is challenging.",1,AI
"The human visual perception system has very strong robustness and contextual awareness in a variety of image processing tasks. This robustness and the perception ability of contextual awareness is closely related to the characteristics of multi-task auxiliary learning and subjective attention of the human visual perception system. In order to improve the robustness and contextual awareness of image fusion tasks, we proposed a multi-task auxiliary learning image fusion theory guided by subjective attention. The image fusion theory effectively unifies the subjective task intention and prior knowledge of human brain. In order to achieve our proposed image fusion theory, we first analyze the mechanism of multi-task auxiliary learning, build a multi-task auxiliary learning network. Secondly, based on the human visual attention perception mechanism, we introduce the human visual attention network guided by subjective tasks on the basis of the multi-task auxiliary learning network. The subjective intention is introduced by the subjective attention task model, so that the network can fuse images according to the subjective intention. Finally, in order to verify the superiority of our image fusion theory, we carried out experiments on the combined vision system image data set, and the infrared and visible image data set for experimental verification. The experimental results demonstrate the superiority of our fusion theory over state-of-arts in contextual awareness and robustness.",0,Human
"This paper introduces a new dataset named ""Amigos,"" tailored for investigating affect, personality, and mood across individuals and groups. Comprising audio, video, and self-report questionnaires gathered from a wide participant pool in varied social settings, the paper details the dataset's construction, detailing data collection methods, the scales used to measure affect, personality, and mood, and the ethical issues at play. Additionally, it showcases multiple applications of the Amigos dataset in fields like social psychology, affective computing, and human-computer interaction. In summary, this resource offers significant value for researchers exploring affect, personality, and mood both individually and within social contexts.",1,AI
"A color image contains luminance and chrominance components representing the intensity and color information respectively. The objective of the work presented in this paper is to show the significance of incorporating the chrominance information for the task of scene classification. An improved color-to-grayscale image conversion algorithm by effectively incorporating the chrominance information is proposed using color-to-gay structure similarity index (C2G-SSIM) and singular value decomposition (SVD) to improve the perceptual quality of the converted grayscale images. The experimental result analysis based on the image quality assessment for image decolorization called C2G-SSIM and success rate (Cadik and COLOR250 datasets) shows that the proposed image decolorization technique performs better than 8 existing benchmark algorithms for image decolorization. In the second part of the paper, the effectiveness of incorporating the chrominance component in scene classification task is demonstrated using the deep belief network (DBN) based image classification system developed using dense scale invariant feature transform (SIFT) as features. The levels of chrominance information incorporated by the proposed image decolorization technique is confirmed by the improvement in the overall scene classification accuracy . Also, the overall scene classification performance is improved by the combination of models obtained using the proposed and the conventional decolorization methods.",0,Human
"This research introduces an innovative stereo camera-based SLAM technique tailored for outdoor construction sites with numerous moving elements. The proposed system utilizes a hierarchical masking technique to filter out these dynamic components during the SLAM process, thereby enhancing overall precision. This masking procedure involves multiple steps, beginning with a broad initial mask that becomes increasingly detailed as the algorithm progresses, resulting in a finer final mask. Furthermore, the study incorporates a motion-state classification mechanism to accurately differentiate between stationary and mobile objects, which aids in the efficiency and reliability of the masking process. The efficacy of the proposed approach is validated via rigorous testing on actual outdoor construction environments. Experimental outcomes indicate that the proposed SLAM technique surpasses contemporary methods in both accuracy and resistance to interference from large, active elements.",1,AI
"This study examines the latest developments in Delay Tolerant Network (DTN) routing protocols through a thorough survey. DTN networks are specifically designed for operation in tough and constantly changing conditions, like those faced during emergencies, space exploration, or remote locations lacking reliable internet access. The research highlights recent advancements, comparing both established and innovative methods. It offers an in-depth look at the key attributes and performance benchmarks of these protocols, along with their pros and cons. Additionally, the paper identifies existing obstacles and unanswered questions in DTN routing, and recommends paths for further investigation. These findings will be useful for professionals involved in researching, implementing, or utilizing DTN systems.",1,AI
"Thermodynamic-RAM (T-RAM) is a cutting-edge computational method that uses thermodynamic laws to carry out computations and has demonstrated its capability to emulate the actions of biological neurons. In this study, we explore the application of T-RAM in modeling the functions of the cerebral cortex. We begin by outlining the structure and operation of T-RAM, and contrast it with other neuromorphic computing technologies. Following that, we detail our implementation of T-RAM to simulate cortical processing, employing a simplified model of the visual cortex as an example. Our findings indicate that T-RAM can reproduce important characteristics of cortical processing such as selective attention, receptive fields, and ocular dominance. Furthermore, we examine how different parameters affect the efficiency of T-RAM and analyze what these insights mean for improving future T-RAM designs aimed at more intricate models of cortical function. The results show that T-RAM could serve as a valuable tool for understanding how the cerebral cortex works and might eventually help create even more advanced and bio-inspired computational systems.",1,AI
"This study explores how adaptive pilot patterns can enhance carrier-aggregated orthogonal frequency division multiplexing (CA-OFDM) systems in fluctuating wireless environments. In such environments, where the channel conditions change over time, CA-OFDM faces significant challenges that can degrade its performance. To tackle this issue, adaptive pilot patterns are suggested as a way to help the system adapt to these changes. Through simulations conducted in nonstationary wireless channels, the study demonstrates that using adaptive pilot patterns significantly improves the system’s ability to track shifting channel conditions, thereby boosting both throughput and reducing errors. This research advances the field of adaptive techniques for wireless communication, which is crucial for supporting high-speed wireless connections in dynamic settings.",1,AI
"This research examines how to enhance the fault tolerance of digital microfluidic biochips (DMFBs). These chips have the potential to transform bioanalysis by streamlining complex laboratory procedures into smaller, automated processes. However, due to their intricate nature and extensive integration, DMFBs are prone to numerous faults and errors that could undermine their efficiency and dependability. To address this issue, our proposed design flow includes four key stages: fault modeling, fault analysis, fault-tolerant synthesis, and fault-tolerant testing. In the fault modeling phase, we identify potential faults and their root causes within the DMFB design. Fault analysis evaluates how these faults affect the chip's performance and functionality. The fault-tolerant synthesis stage aims to create a design that can withstand and correct identified faults. Lastly, the fault-tolerant testing phase confirms the new design's performance and reliability. We validate this process using a case study involving a DMFB designed for protein crystallization, which requires a series of intricate biochemical reactions. Fault injection tests confirm the effectiveness of the fault-tolerant design, demonstrating that our method can significantly improve DMFB fault tolerance. The paper highlights the comprehensive design flow we've developed, showcases its practical application through a real-world example, and discusses some of its limitations and future possibilities. This design flow serves as a blueprint for creating dependable and robust DMFBs suitable for various bioanalysis applications.",1,AI
"An accountable algorithmic transparency report (ATR) should ideally investigate the (a) transparency of the underlying algorithm, and (b) fairness of the algorithmic decisions, and at the same time preserve data subjects' privacy. However, a provably formal study of the impact to data subjects' privacy caused by the utility of releasing an ATR (that investigates transparency and fairness), is yet to be addressed in the literature. The far-fetched benefit of such a study lies in the methodical characterization of privacy-utility trade-offs for release of ATRs in public, and their consequential application-specific impact on the dimensions of society, politics, and economics. In this paper, we first investigate and demonstrate potential privacy hazards brought on by the deployment of transparency and fairness measures in released ATRs. To preserve data subjects' privacy, we then propose a linear-time optimal-privacy scheme, built upon standard linear fractional programming (LFP) theory, for announcing ATRs, subject to constraints controlling the tolerance of privacy perturbation on the utility of transparency schemes. Subsequently, we quantify the privacy-utility trade-offs induced by our scheme, and analyze the impact of privacy perturbation on fairness measures in ATRs. To the best of our knowledge, this is the first analytical work that simultaneously addresses trade-offs between the triad of privacy, utility, and fairness, applicable to algorithmic transparency reports.",0,Human
"This study investigates unsupervised domain adaptation focusing on enhancing bi-classifier determinacy. The primary objective is to build a model using labeled data from a source domain and apply it to an unlabeled target domain. Bi-classifier determinacy maximization utilizes decision boundaries created by classifiers trained on both the source and target domains to boost the model's performance. Our approach focuses on creating a decision boundary that aligns closely with the two classifiers' decisions, thereby minimizing the difference between the source and target domains. Experimental outcomes on diverse datasets highlight our method's efficacy in improving model generalization, surpassing existing leading techniques. The research also discusses possible real-world applications of this technique across areas like computer vision and natural language processing.",1,AI
"Transmission over multiple frequency bands combined into one logical channel speeds up data transfer for wireless networks. On the other hand, the allocation of multiple channels to a single user decreases the probability of finding a free logical channel for new connections, which may result in a network-wide throughput loss. While this relationship has been studied experimentally, especially in the WLAN configuration, little is known on how to analytically model such phenomena. With the advent of Opportunistic Spectrum Access (OSA) networks, it is even more important to understand the circumstances in which it is beneficial to bond channels occupied by primary users with dynamic duty cycle patterns. In this paper we propose an analytical framework which allows the investigation of the average channel throughput at the medium access control layer for OSA networks with channel bonding enabled. We show that channel bonding is generally beneficial, though the extent of the benefits depend on the features of the OSA network, including OSA network size and the total number of channels available for bonding. In addition, we show that performance benefits can be realized by adaptively changing the number of bonded channels depending on network conditions. Finally, we evaluate channel bonding considering physical layer constraints, i.e. throughput reduction compared to the theoretical throughput of a single virtual channel due to a transmission power limit for any bonding size.",0,Human
"This research explores the interactions within a medium during diffusion-based molecular communication in a two-way relay setup. Diffusion-based molecular communication holds promise for communication in tiny devices and systems due to limitations posed by the absence of electromagnetic waves. In this study, a two-way relay model is examined, focusing on how two nanomachines can exchange information via molecule diffusion in a medium. The medium is conceptualized as a divided system, where each division symbolizes a distinct setting with varying reaction speeds. A mathematical model is developed to describe the reaction rates of the medium and the molecular signals, and equations are derived to calculate the bit error rate (BER) and the communication system's capacity. Using this framework, the impact of medium reactions on system performance is analyzed. Simulation outcomes show that medium reactions substantially influence both the BER and the system's capacity, and the proposed framework can be employed to enhance system performance by adjusting the medium's reaction rates. These insights are valuable for designing and optimizing diffusion-based molecular communication systems, particularly in environments where chemical reactions play a crucial role.",1,AI
"This study introduces an adaptive control technique using reinforcement learning for manufacturing processes with a predetermined timeframe. It leverages reinforcement learning algorithms to refine the control strategy for these processes without needing a detailed model of the underlying dynamics. The technique is tested across various episodes of manufacturing tasks, aiming to achieve the highest possible reward within a fixed duration. Experimental outcomes indicate that the proposed method can dynamically adjust to changing conditions, leading to better control outcomes than conventional approaches that rely on predefined models. These findings highlight the promising role of reinforcement learning in real-time control of manufacturing operations and suggest avenues for further research in this domain.",1,AI
"In the last years, multi-objective evolutionary algorithms (MOEA) have been applied to different software engineering problems where many conflicting objectives have to be optimized simultaneously. In theory, evolutionary algorithms feature a nice property for runtime optimization as they can provide a solution in any execution time. In practice, based on a Darwinian inspired natural selection, these evolutionary algorithms produce many deadborn solutions whose computation results in a computational resources wastage: natural selection is naturally slow. In this paper, we reconsider this founding analogy to accelerate convergence of MOEA, by looking at modern biology studies: artificial selection has been used to achieve an anticipated specific purpose instead of only relying on crossover and natural selection (i.e., Muller et al [18] research on artificial mutation of fruits with X-Ray). Putting aside the analogy with natural selection , the present paper proposes an hyper-heuristic for MOEA algorithms named Sputnik 1 that uses artificial selective mutation to improve the convergence speed of MOEA. Sputnik leverages the past history of mutation efficiency to select the most relevant mutations to perform. We evaluate Sputnik on a cloud-reasoning engine, which drives on-demand provisioning while considering conflicting performance and cost objectives. We have conducted experiments to highlight the significant performance improvement of Sputnik in terms of resolution time.",0,Human
"Machine learning models have been successfully used in many scientific and engineering fields. However, it remains difficult for a model to simultaneously utilize domain knowledge and experimental observation data. The application of knowledge-based symbolic AI represented by an expert system is limited by the expressive ability of the model, and data-driven connectionism AI represented by neural networks is prone to produce predictions that violate physical mechanisms. In order to fully integrate domain knowledge with observations, and make full use of the prior information and the strong fitting ability of neural networks, this study proposes theory-guided hard constraint projection (HCP). This model converts physical constraints, such as governing equations, into a form that is easy to handle through discretization, and then implements hard constraint optimization through projection. Based on rigorous mathematical proofs, theory-guided HCP can ensure that model predictions strictly conform to physical mechanisms in the constraint patch. The performance of the theory-guided HCP is verified by experiments based on the heterogeneous subsurface flow problem. Due to the application of hard constraints, compared with fully connected neural networks and soft constraint models, such as theory-guided neural networks and physics-informed neural networks, theory-guided HCP requires fewer data, and achieves higher prediction accuracy and stronger robustness to noisy observations.",0,Human
"The paper offers a thorough and current look at social network research, particularly concentrating on privacy issues within these platforms. It examines the latest trends and advancements in this field, such as users' heightened concern over data security and social media companies' efforts to tackle these issues. The document emphasizes the significant challenges and possibilities for future studies in this domain, including the need to clarify what privacy means and how it can be effectively managed across various social network settings, and exploring innovative technologies that could enhance privacy safeguards in these environments. Finally, the paper urges for more research and collaboration among scholars, business professionals, and government representatives to tackle the intricate and urgent matter of privacy in social networking sites.",1,AI
"This study introduces a new strategy to tackle the issue of detecting objects in situations where certain categories are very rare or appear in limited parts of an image. The suggested technique, named Talisman, focuses on selecting the most beneficial samples to label through iterative processes. Its objective is to enhance the accuracy of object recognition models when dealing with these uncommon categories and areas. Talisman leverages a submodular function to evaluate the mutual information between labeled and unlabeled images, using this metric to choose samples that will provide the greatest value for labeling. Moreover, the framework considers specific classes and regions as targets, allowing it to focus on the areas with the most potential benefits. The performance of Talisman has been tested across multiple datasets, and the outcomes indicate that this method significantly boosts the model’s ability to recognize rare objects and areas. Furthermore, the experimental data reveal that Talisman outperforms many advanced techniques in active learning, particularly in contexts involving rare categories and specific regions. In summary, Talisman presents a promising solution for targeted active learning in object detection, especially for addressing the complex situation of rare categories and areas.",1,AI
"3D object detection based on point clouds has become more and more popular. Some methods propose localizing 3D objects directly from raw point clouds to avoid information loss. However, these methods come with complex structures and significant computational overhead, limiting its broader application in real-time scenarios. Some methods choose to transform the point cloud data into compact tensors first and leverage off-the-shelf 2D detectors to propose 3D objects, which is much faster and achieves state-of-the-art results. However, because of the inconsistency between 2D and 3D data, we argue that the performance of compact tensor-based 3D detectors is restricted if we use 2D detectors without corresponding modification. Specifically, the distribution of point clouds is uneven, with most points gather on the boundary of objects, while detectors for 2D data always extract features evenly. Motivated by this observation, we propose DENse Feature Indicator (DENFI), a universal module that helps 3D detectors focus on the densest region of the point clouds in a boundary-aware manner. Moreover, DENFI is lightweight and guarantees real-time speed when applied to 3D object detectors. Experiments on KITTI dataset show that DENFI improves the performance of the baseline single-stage detector remarkably, which achieves new state-of-the-art performance among previous 3D detectors, including both two-stage and multi-sensor fusion methods, in terms of mAP with a 34FPS detection speed.",0,Human
"This paper delves into the world of processes, roles, and their interplay within organizational structures. Its goal is to uncover the intricate workings of these components and their influence on organizational efficiency. By thoroughly examining existing literature, the paper categorizes the different types of processes and roles and elucidates their respective functions. It also investigates the complex relationships between these elements, including their dependencies, conflicts, and synergies. The research methodology incorporates both qualitative and quantitative techniques like case studies, surveys, and statistical analyses. The results underscore the pivotal role that processes and roles play in achieving organizational success and the necessity of harmonious interactions among them. Ultimately, the paper provides actionable advice for businesses to enhance their processes, roles, and interactions for better performance.",1,AI
"Semantic segmentation of aerial videos has been extensively used for decision making in monitoring environmental changes, urban planning, and disaster management. The reliability of these decision support systems is dependent on the accuracy of the video semantic segmentation algorithms. The existing CNN based video semantic segmentation methods have enhanced the image semantic segmentation methods by incorporating an additional module such as LSTM or optical flow for computing temporal dynamics of the video which is a computational overhead. The proposed research work modifies the CNN architecture by incorporating temporal information to improve the efficiency of video semantic segmentation.  In this work, an enhanced encoder-decoder based CNN architecture (UVid-Net) is proposed for UAV video semantic segmentation. The encoder of the proposed architecture embeds temporal information for temporally consistent labelling. The decoder is enhanced by introducing the feature-refiner module, which aids in accurate localization of the class labels. The proposed UVid-Net architecture for UAV video semantic segmentation is quantitatively evaluated on extended ManipalUAVid dataset. The performance metric mIoU of 0.79 has been observed which is significantly greater than the other state-of-the-art algorithms. Further, the proposed work produced promising results even for the pre-trained model of UVid-Net on urban street scene with fine tuning the final layer on UAV aerial videos.",0,Human
"As there's a growing need for rapid internet access and robust mobile network coverage, drones equipped with base stations have become a viable option to bolster network availability in hard-to-reach and disaster-hit regions. Nevertheless, managing handovers—transferring a user’s connection from one base station to another—is an ongoing challenge for these flying networks because of their fast movement and narrow range of influence. This paper introduces a group handover method for drone-mounted base stations within mobile networks. Our proposed approach seeks to cut down handover delays and guarantee constant connectivity for numerous users even when the drone is on the move. It employs an anticipatory handover technique, whereby the base station initiates the handover process prior to losing contact with the user. Additionally, our proposal takes into account the position and speed of the drone-mounted base station, along with the strength of the communication link between the user and the base station. To assess the effectiveness of our suggested solution, we conducted simulations in a real-world urban setting. These tests revealed that our strategy could decrease handover delays by up to 50% compared to conventional reactive handover methods. Furthermore, our proposal has been shown to enhance network throughput and decrease the incidence of failed handovers. In summary, our findings highlight the practicality of the proposed group handover method for drone-mounted base stations in mobile networks. This innovative approach not only improves service quality but also ensures smooth connections for users in underserved areas. Future studies may investigate how this strategy can be integrated with other handover management techniques and evaluated under various deployment conditions.",1,AI
"The development of positioning technologies has resulted in an increasing amount of mobility data being available. While bringing a lot of convenience to people's life, such availability also raises serious concerns about privacy. In this paper, we concentrate on one of the most sensitive information that can be inferred from mobility data, namely social relationships. We propose a novel social relation inference attack that relies on an advanced feature learning technique to automatically summarize users' mobility features. Compared to existing approaches, our attack is able to predict any two individuals' social relation, and it does not require the adversary to have any prior knowledge on existing social relations. These advantages significantly increase the applicability of our attack and the scope of the privacy assessment. Extensive experiments conducted on a large dataset demonstrate that our inference attack is effective, and achieves between 13% to 20% improvement over the best state-of-the-art scheme. We propose three defense mechanisms -- hiding, replacement and generalization -- and evaluate their effectiveness for mitigating the social link privacy risks stemming from mobility data sharing. Our experimental results show that both hiding and replacement mechanisms outperform generalization. Moreover, hiding and replacement achieve a comparable trade-off between utility and privacy, the former preserving better utility and the latter providing better privacy.",0,Human
"Communication or influence networks are probably the most controllable of all factors that are known to impact on the problem-solving capability of task-forces. In the case connections are costly, it is necessary to implement a policy to allocate them to the individuals. Here we use an agent-based model to study how distinct allocation policies affect the performance of a group of agents whose task is to find the global maxima of NK fitness landscapes. Agents cooperate by broadcasting messages informing on their fitness and use this information to imitate the fittest agent in their influence neighborhoods. The larger the influence neighborhood of an agent, the more links, and hence information, the agent receives. We find that the elitist policy in which agents with above-average fitness have their influence neighborhoods amplified, whereas agents with below-average fitness have theirs deflated, is optimal for smooth landscapes, provided the group size is not too small. For rugged landscapes, however, the elitist policy can perform very poorly for certain group sizes. In addition, we find that the egalitarian policy, in which the size of the influence neighborhood is the same for all agents, is optimal for both smooth and rugged landscapes in the case of small groups. The welfarist policy, in which the actions of the elitist policy are reversed, is always suboptimal, i.e., depending on the group size it is outperformed by either the elitist or the egalitarian policies.",0,Human
"Accountability is widely understood as a goal for well governed computer systems, and is a sought-after value in many governance contexts. But how can it be achieved? Recent work on standards for governable artificial intelligence systems offers a related principle: traceability. Traceability requires establishing not only how a system worked but how it was created and for what purpose, in a way that explains why a system has particular dynamics or behaviors. It connects records of how the system was constructed and what the system did mechanically to the broader goals of governance, in a way that highlights human understanding of that mechanical operation and the decision processes underlying it. We examine the various ways in which the principle of traceability has been articulated in AI principles and other policy documents from around the world, distill from these a set of requirements on software systems driven by the principle, and systematize the technologies available to meet those requirements. From our map of requirements to supporting tools, techniques, and procedures, we identify gaps and needs separating what traceability requires from the toolbox available for practitioners. This map reframes existing discussions around accountability and transparency, using the principle of traceability to show how, when, and why transparency can be deployed to serve accountability goals and thereby improve the normative fidelity of systems and their development processes.",0,Human
"This research introduces an effective strategy to enhance slope limiters when applied to non-uniform rectilinear grids. Slope limiters help maintain stability and avoid unrealistic outcomes in simulations like computational fluid dynamics. The focus is on using these limiters on non-uniform rectilinear grids, which are commonly employed in various engineering and scientific fields but present difficulties for standard slope limiting techniques. The proposed method integrates grid adaptation strategies alongside innovative slope limiters to boost the precision and reliability of numerical simulations. The outcomes indicate that this approach successfully addresses the shortcomings of traditional slope limiters and delivers dependable results across numerous test scenarios. These findings could significantly influence advancements in numerical methodologies for simulations conducted on non-uniform grids.",1,AI
"Contextual bandits are widely recognized for their effectiveness in managing sequential decisions by balancing exploration and exploitation. This paper delves into the estimation aspects within contextual bandits, exploring how different elements like the reward function selection, number of options, context representation method, and sample size influence algorithm performance. By reviewing the existing body of work, we also outline potential avenues for future research. The findings show that the success of contextual bandits hinges significantly on precise estimations, emphasizing the necessity of thoughtful design and rigorous testing. These insights can help guide professionals in creating and deploying contextual bandit models effectively, and pave the way for deeper exploration in this field.",1,AI
"This study introduces a framework for ranking knowledge base properties based on specific entities. It's evaluated through two case studies: one involving doctoral advisors and another concerning medical conditions. The outcomes show that this entity-specific ranking approach yields better accuracy and relevance compared to conventional techniques. The insights gained can greatly enhance the efficiency and reliability of knowledge-based systems, especially in fields like academic guidance and medical diagnosis. An expanded version of the paper offers a deeper look into the proposed method and its practical application, alongside an extensive examination of its efficacy across the aforementioned case studies.",1,AI
"This study delves into the Conditional Lucas & Kanade (CLK) algorithm, which is a widely used method in computer vision for calculating optical flow between consecutive frames in video sequences. We introduce a new enhancement to the traditional Lucas & Kanade (LK) algorithm by integrating a dynamic weight matrix that adapts to the specific characteristics of local image features. This modification enhances the accuracy and reliability of the LK algorithm by better handling differences in image data like lighting variations and object occlusions. To assess the efficacy of our enhanced CLK algorithm, we tested it on multiple standardized benchmark datasets alongside other advanced optical flow techniques. The results indicate that the CLK algorithm outperforms the original LK algorithm and similar alternatives, especially when dealing with complex situations involving significant movement and partial coverages. Additionally, we showcase how the CLK algorithm can be practically applied in practical scenarios such as visual odometry, where precise tracking of a camera's movement is crucial. Our findings reveal that the CLK algorithm provides not only better performance but also more efficient computation compared to other optical flow methods. In summary, our research underscores the CLK algorithm’s superiority over the LK algorithm and suggests its potential for enhancing the field of computer vision across diverse real-world applications.",1,AI
"As real-world images come in varying sizes, the machine learning model is part of a larger system that includes an upstream image scaling algorithm. In this system, the model and the scaling algorithm have become attractive targets for numerous attacks, such as adversarial examples and the recent image-scaling attack. In response to these attacks, researchers have developed defense approaches that are tailored to attacks at each processing stage. As these defenses are developed in isolation, their underlying assumptions may not hold when viewing them from the perspective of an end-to-end machine learning system. Thus, it is necessary to study these attacks and defenses in the context of machine learning systems. In this paper, we investigate the interplay between vulnerabilities of the image scaling procedure and machine learning models in the challenging hard-label black-box setting. We propose a series of novel techniques to make a black-box attack exploit vulnerabilities in scaling algorithms, scaling defenses, and the final machine learning model in an end-to-end manner. Based on this scaling-aware attack, we reveal that most existing scaling defenses are ineffective under threat from downstream models. Moreover, we empirically observe that standard black-box attacks can significantly improve their performance by exploiting the vulnerable scaling procedure. We further demonstrate this problem on a commercial Image Analysis API with transfer-based black-box attacks.",0,Human
"This research focuses on enhancing loadability in distribution networks through the application of genetic algorithm optimization techniques. The goal is to optimize how loads are transferred between distribution lines and improve the system's overall loadability. A realistic distribution network model is utilized, and a genetic algorithm-based method is introduced to address the optimization challenge. This approach is tested across various load scenarios and is assessed based on the extent of improved loadability it achieves. The outcomes indicate that the genetic algorithm methodology successfully boosts load transfer and enhances the loadability of the distribution network. Additionally, the research contrasts the effectiveness of the proposed technique with other prevailing methods, demonstrating that the genetic algorithm approach excels in terms of loadability improvement. These insights can be valuable for distribution network operators aiming to refine their load transfer strategies and boost system efficiency.",1,AI
"Over the past few years, there's been increasing interest in analyzing the computational complexity of different types of combinatorial voter control issues in elections. Combinatorial voter control involves altering the votes of a group of voters to influence the election outcome strategically. This study examines the computational complexities of several variations of this issue. Initially, we look at the standard voter control scenario, where the objective is to minimize the number of votes needed to change to achieve a specified winner. We demonstrate that solving this problem is NP-hard, indicating that large-scale instances of this problem are difficult to solve optimally. Following this, we investigate the complexities of related issues that incorporate limitations like financial constraints or restrictions on how many votes a single voter can have their say. We prove that even these modified versions are NP-hard and present methods for finding near-optimal solutions. Lastly, we analyze the computational challenges posed by voter control in various election formats, including single-winner elections, multi-winner elections, and those using proportional representation. We find that the difficulty level of the problem differs based on the type of election system used and develop algorithms to address these issues under each format. This research offers a thorough exploration of the computational complexity associated with combinatorial voter control problems in elections and offers guidance on designing algorithms to tackle these problems.",1,AI
"This research delves into the effectiveness of Graph Neural Networks (GNNs) in predicting the binding affinity of small molecules with protein targets. Researchers evaluated various GNN models against traditional methods using a wide range of protein-ligand complexes. The outcomes indicated that GNNs performed similarly well or better than conventional approaches, boasting impressive predictive accuracy and stability. The study also pinpointed crucial elements influencing GNN prediction reliability, including hyperparameter selection and the quality of the training dataset. Overall, these findings underscore the promising role of GNNs in virtual screening and emphasize their value as a dependable tool in drug discovery efforts.",1,AI
"The off-switch game is a straightforward two-person game explored in game theory and decision-making. One player can choose to stop the game, whereas the other player gets to decide whether to agree or decline this decision. This study offers a detailed examination of the off-switch game's current research, covering its mathematical representation, equilibrium points, and practical applications across different sectors. Additionally, the researchers suggest novel methods to evaluate the off-switch game and its derivatives, showcasing their effectiveness via real-world examples and computer simulations. These findings enhance our comprehension of how decisions are made when there's the possibility to abruptly halt an interaction, and they have far-reaching implications for fields like negotiation, conflict resolution, and social behavior.",1,AI
"Purpose: Development of a fast and fully automated deep learning pipeline (FatSegNet) to accurately identify, segment, and quantify abdominal adipose tissue on Dixon MRI from the Rhineland Study - a large prospective population-based study. Method: FatSegNet is composed of three stages: (i) consistent localization of the abdominal region using two 2D-Competitive Dense Fully Convolutional Networks (CDFNet), (ii) segmentation of adipose tissue on three views by independent CDFNets, and (iii) view aggregation. FatSegNet is trained with 33 manually annotated subjects, and validated by: 1) comparison of segmentation accuracy against a testingset covering a wide range of body mass index (BMI), 2) test-retest reliability, and 3) robustness in a large cohort study. Results: The CDFNet demonstrates increased robustness compared to traditional deep learning networks. FatSegNet dice score outperforms manual raters on the abdominal visceral adipose tissue (VAT, 0.828 vs. 0.788), and produces comparable results on subcutaneous adipose tissue (SAT, 0.973 vs. 0.982). The pipeline has very small test-retest absolute percentage difference and excellent agreement between scan sessions (VAT: APD = 2.957%, ICC=0.998 and SAT: APD= 3.254%, ICC=0.996). Conclusion: FatSegNet can reliably analyze a 3D Dixon MRI in1 min. It generalizes well to different body shapes, sensitively replicates known VAT and SAT volume effects in a large cohort study, and permits localized analysis of fat compartments.",0,Human
"The problem of estimating sparse eigenvectors of a symmetric matrix attracts a lot of attention in many applications, especially those with high dimensional data set. While classical eigenvectors can be obtained as the solution of a maximization problem, existing approaches formulate this problem by adding a penalty term into the objective function that encourages a sparse solution. However, the resulting methods achieve sparsity at the expense of sacrificing the orthogonality property. In this paper, we develop a new method to estimate dominant sparse eigenvectors without trading off their orthogonality. The problem is highly non-convex and hard to handle. We apply the MM framework where we iteratively maximize a tight lower bound (surrogate function) of the objective function over the Stiefel manifold. The inner maximization problem turns out to be a rectangular Procrustes problem, which has a closed form solution. In addition, we propose a method to improve the covariance estimation problem when its underlying eigenvectors are known to be sparse. We use the eigenvalue decomposition of the covariance matrix to formulate an optimization problem where we impose sparsity on the corresponding eigenvectors. Numerical experiments show that the proposed eigenvector extraction algorithm matches or outperforms existing algorithms in terms of support recovery and explained variance, while the covariance estimation algorithms improve significantly the sample covariance estimator.",0,Human
